actual,pred_raw,pred_raw_se,pred_binary
0.0,0.5471617182095846,0.0014817044093985807,1
1.0,0.6480139295260111,0.017428030475743515,1
0.0,0.40933316946029663,0.010804317421475747,0
0.0,0.6168210506439209,0.019210842261227483,1
0.0,0.5061220228672028,0.015976861992384184,1
0.0,0.4017479916413625,0.018342617777580856,0
0.0,0.6089159647623698,0.01502315310381681,1
1.0,0.6811907887458801,0.026870861502464715,1
0.0,0.4109605848789215,0.006255536329104798,0
0.0,0.6683495839436849,0.013635319560917685,1
0.0,0.4055970410505931,0.006575994150867058,0
0.0,0.5848353703816732,0.009710863121122116,1
0.0,0.5418130159378052,0.0022664841577146725,1
0.0,0.47363876303037006,0.010764915778323725,0
0.0,0.5286817650000254,0.021595348954284818,1
0.0,0.5424822171529134,0.007957362494597801,1
0.0,0.5306823054949442,0.02750628979023899,1
0.0,0.6071327129999796,0.004053259504210756,1
0.0,0.5158742169539133,0.025712303391782116,1
0.0,0.5309881170590719,0.012864909484708016,1
0.0,0.5308984120686849,0.020735019431687235,1
0.0,0.5556837717692057,0.036564772069597774,1
0.0,0.4132999777793884,0.007757876597393865,0
0.0,0.39096606771151227,0.03285005846636855,0
0.0,0.5067899028460184,0.025371667007561546,1
1.0,0.49836169679959613,0.009678406074652013,0
0.0,0.36361271142959595,0.018446917633563587,0
0.0,0.45711933573087055,0.008379599570501519,0
0.0,0.3707314034303029,0.037152020376677836,0
0.0,0.3186004012823105,0.036151154913306005,0
0.0,0.3635788559913635,0.01589629612476315,0
1.0,0.6437826752662659,0.017013285642895642,1
0.0,0.4297443727652232,0.00904318252534906,0
0.0,0.2998472700516383,0.024170725128098192,0
1.0,0.58925861120224,0.018374762461847396,1
0.0,0.425324022769928,0.022265824850867318,0
0.0,0.4958694279193878,0.004658889883424435,0
0.0,0.6096533934275309,0.007295180883840203,1
0.0,0.536754329999288,0.015504141637505336,1
0.0,0.5148663421471914,0.028394092899149175,1
0.0,0.6931165059407552,0.037259370066405104,1
0.0,0.4035455783208211,0.025355254783845753,0
0.0,0.6276809573173523,0.009107827691285283,1
0.0,0.5268634955088297,0.012031457459427132,1
0.0,0.5764699379603068,0.011249020197378877,1
0.0,0.42972609400749207,0.0077427278900052,0
1.0,0.5296781857808431,0.00411597047552691,1
0.0,0.4504665235678355,0.005495334065340978,0
0.0,0.43072982629140216,0.014070912353162685,0
0.0,0.5276975234349569,0.003662038405627819,1
0.0,0.565379281838735,0.019084145583364374,1
0.0,0.4967987934748332,0.014081867240781724,0
0.0,0.6326618591944376,0.02106151991498591,1
0.0,0.29174750049908954,0.0153395078641941,0
0.0,0.5724418461322784,0.03886590608904573,1
0.0,0.36580613255500793,0.022251094262001683,0
0.0,0.6131445169448853,0.03464043317986727,1
0.0,0.6335559089978536,0.013963048510905877,1
0.0,0.3927888770898183,0.021924458596742233,0
0.0,0.574404259522756,0.007234289237570441,1
0.0,0.6711628238360087,0.027130502929498784,1
0.0,0.3656654953956604,0.0047911013364178604,0
0.0,0.3343922694524129,0.028910019923985137,0
0.0,0.38254248102506,0.018526184841289293,0
0.0,0.5561388532320658,0.017278524731951617,1
0.0,0.36645905176798504,0.02235580997535167,0
1.0,0.4267803728580475,0.0009387970232578466,0
0.0,0.4103873868783315,0.022901529915327873,0
0.0,0.4296327233314514,0.053416264791444325,0
0.0,0.7375000715255737,0.03080469463280836,1
0.0,0.37431909640630084,0.018783599787437048,0
0.0,0.6286042730013529,0.008928077877946444,1
0.0,0.5215085546175638,0.008226356463767716,1
1.0,0.5074792007605234,0.007188063581229777,1
0.0,0.5720585385958353,0.03263469764381532,1
0.0,0.3977767427762349,0.01705423098461652,0
0.0,0.6514702637990316,0.025729930120311256,1
0.0,0.5601815382639567,0.016737556060820058,1
0.0,0.5032668312390646,0.015574591827801994,0
0.0,0.4976013998190562,0.013149126216716581,0
0.0,0.5608801245689392,0.00856933611854812,1
0.0,0.5453951756159464,0.019350447240842655,1
0.0,0.5252338349819183,0.03105019202517501,1
0.0,0.5407676696777344,0.011488145317184914,1
0.0,0.41490717728932697,0.014933895819288076,0
0.0,0.5864031116167704,0.029272222068025145,1
0.0,0.48094549775123596,0.0021348476415311364,0
0.0,0.5458875695864359,0.017824870525991875,1
0.0,0.48317936062812805,0.00275713497015897,0
0.0,0.4404040177663167,0.010065315031941966,0
0.0,0.5637313922246298,0.0032922656571882153,1
0.0,0.6986256639162699,0.022490694948914137,1
0.0,0.5732834935188293,0.012478563228823984,1
0.0,0.6557482878367106,0.03589487113106607,1
0.0,0.5561521450678507,0.02350749699219095,1
0.0,0.34799986084302265,0.01983896544052793,0
0.0,0.5491431256135305,0.031407070807281764,1
0.0,0.4393198291460673,0.012136590738364086,0
0.0,0.5997828046480814,0.020919102470860197,1
0.0,0.3720247546831767,0.01690245268933438,0
0.0,0.4716489613056183,0.007081207773042378,0
0.0,0.5048603514830271,0.0068103401623982995,0
0.0,0.4198579788208008,0.011219762038685013,0
0.0,0.5214114884535471,0.018684675602019484,1
0.0,0.49098512530326843,0.010339576016932698,0
0.0,0.37539225816726685,0.009825557337858252,0
0.0,0.6236863732337952,0.022938115095578335,1
0.0,0.4538464645544688,0.0006398454682193327,0
0.0,0.4139832059542338,0.01655283811548852,0
0.0,0.5697478850682577,0.022453751720568845,1
1.0,0.5068481663862864,0.005980082929171883,1
0.0,0.5283545851707458,0.011820138152269864,1
0.0,0.40381643176078796,0.0306211793956434,0
0.0,0.4466327329476674,0.014731440674326706,0
0.0,0.7164264917373657,0.01438245904199051,1
0.0,0.46536681056022644,0.002907741916478248,0
