actual,pred_raw,pred_raw_se,pred_binary
0.0,0.5508449474970499,0.020380757694290885,1
1.0,0.5419183572133383,0.003947055004150173,1
0.0,0.4813954532146454,0.012881025726836465,0
0.0,0.5189333458741506,0.019410106535975524,1
0.0,0.4767254690329234,0.0026958147483485684,0
0.0,0.4721538523832957,0.00910792148379675,0
0.0,0.5207951168219248,0.021696463568215335,1
1.0,0.5640661815802256,0.027159137847162073,1
0.0,0.4707650343577067,0.010485643174606707,0
0.0,0.5453546742598215,0.02336056328970869,1
0.0,0.49000770847002667,0.018936882098327182,0
0.0,0.5107526481151581,0.01843080336380296,1
0.0,0.5481035808722178,0.04086321747417449,1
0.0,0.5116920272509257,0.015533399663942802,1
0.0,0.49528563022613525,0.0069571163643390955,0
0.0,0.5150055487950643,0.016234495916838145,1
0.0,0.49558664361635846,0.020249106148548957,0
0.0,0.47002112865448,0.0,0
0.0,0.4745106001694997,0.010584628518785583,0
0.0,0.4659281174341838,0.008600054415157068,0
0.0,0.48519042134284973,0.008581101861613894,0
0.0,0.5042528112729391,0.014040880455518025,1
0.0,0.5012601912021637,0.004616039541524908,1
0.0,0.48017550508181256,0.008866406221121016,0
0.0,0.4928144911924998,0.026555935819328753,0
1.0,0.5059680541356405,0.011024176051376122,1
0.0,0.4859010875225067,0.014779883305717268,0
0.0,0.4604560335477193,0.002473540498888653,0
0.0,0.46445242563883465,0.006464135792520245,0
0.0,0.4718617300192515,0.008988663028069449,0
0.0,0.48548048734664917,0.015139904533840494,0
1.0,0.5201644003391266,0.021653724821786496,1
0.0,0.5019384721914927,0.011673116472526737,1
0.0,0.47575535376866657,0.0025670656721460917,0
1.0,0.49596596757570904,0.019718616503500565,0
0.0,0.4945247173309326,0.011233265657017042,0
0.0,0.5207854211330414,0.020271966306991594,1
0.0,0.512242446343104,0.010422764569962837,1
0.0,0.48985596497853595,0.008445726386380192,0
0.0,0.5172395507494608,0.020650403997773657,1
0.0,0.4931751787662506,0.019156056501114658,0
0.0,0.47599677244822186,0.005585644232125216,0
0.0,0.5294633507728577,0.016394369302119773,1
0.0,0.503226101398468,0.004563385156867871,1
0.0,0.47926698128382367,0.018804804773136747,0
0.0,0.5011100868384043,0.024209408034484008,1
1.0,0.5350150167942047,0.01857692507723097,1
