actual,pred_raw,pred_raw_se,pred_binary
0.0,0.5166209240754446,0.007169629978438167,0
1.0,0.5385914047559103,0.008878637469177142,1
0.0,0.40076857805252075,0.017223046741088714,0
0.0,0.5332795977592468,0.028808553239138616,1
0.0,0.5009672939777374,0.004608399988781026,0
0.0,0.38158851861953735,0.03531942035902138,0
0.0,0.5540793339411417,0.013085188681307088,1
1.0,0.6028373042742411,0.03865784138822048,1
0.0,0.37057580550511676,0.018588886752511104,0
0.0,0.5723395744959513,0.013552064251281954,1
0.0,0.39700119694073993,0.019640422942021545,0
0.0,0.5302653610706329,0.015427229691250844,1
0.0,0.5312505960464478,0.020808422009104682,1
0.0,0.45642348130544025,0.01897766285557532,0
0.0,0.5156451463699341,0.004908649810882348,0
0.0,0.46676889061927795,0.015900848830157556,0
0.0,0.5419355630874634,0.014922934865087466,1
0.0,0.5527817408243815,0.03483757248696032,1
0.0,0.5299002428849539,0.017941672932769836,1
0.0,0.516374945640564,0.020039459922246157,0
0.0,0.5221630732218424,0.013475871944645999,1
0.0,0.5459807713826498,0.018835950155719188,1
0.0,0.3611316780249278,0.01468893061001081,0
0.0,0.35109681884447735,0.05112401652097114,0
0.0,0.44188939531644184,0.028494862373925255,0
1.0,0.5027595559755961,0.0114745000660767,0
0.0,0.4044409990310669,0.024817533486586815,0
0.0,0.5014454225699106,0.010087572419184468,0
0.0,0.36586976051330566,0.02713846401424666,0
0.0,0.39817434549331665,0.0406972933626402,0
0.0,0.38660480578740436,0.04693567002001537,0
1.0,0.5634557406107584,0.03842208697555956,1
0.0,0.4335740804672241,0.01696565477517061,0
0.0,0.2981012165546417,0.03372393080639826,0
1.0,0.5105782349904379,0.003424855753478089,0
0.0,0.4237385094165802,0.03334073993702881,0
0.0,0.42477114001909894,0.03227283313339996,0
0.0,0.5370723803838094,0.019245081755683176,1
0.0,0.5277637243270874,0.023536134390946817,1
0.0,0.49119051297505695,0.006595042079824977,0
0.0,0.6082125703493754,0.0392643770607575,1
0.0,0.33737828334172565,0.021246211711521204,0
0.0,0.6019273598988851,0.02080599927412549,1
0.0,0.5332222580909729,0.008681251708459962,1
0.0,0.5711949666341146,0.0074450496621304195,1
0.0,0.39946548144022626,0.03272123795538491,0
1.0,0.53071661790212,0.018488170423258586,1
0.0,0.4924987057844798,0.004000296689751343,0
0.0,0.4384010334809621,0.010646879691165314,0
0.0,0.5175163547197977,0.004330622298049885,1
0.0,0.5496465961138407,0.026526178559908627,1
0.0,0.5038757026195526,0.011339906154148387,0
0.0,0.5696881413459778,0.02515965851051706,1
0.0,0.3739950756231944,0.04341555109572912,0
0.0,0.5390491386254629,0.025826973271515882,1
0.0,0.36616015434265137,0.011213334234728378,0
0.0,0.5389161507288615,0.03016024477693432,1
0.0,0.6054002443949381,0.011463664826561913,1
0.0,0.31412096818288165,0.030319985875149065,0
0.0,0.5650095542271932,0.008553663371140711,1
0.0,0.5918532013893127,0.01154374312239954,1
0.0,0.35504868626594543,0.04804779048353246,0
0.0,0.3311422069867452,0.04437120081772037,0
0.0,0.3711940149466197,0.03595688000458821,0
0.0,0.5330007076263428,0.00581833362933693,1
0.0,0.3559134503205617,0.05161550756511293,0
1.0,0.40253232916196185,0.035304405007234904,0
0.0,0.41856735944747925,0.028960875486995503,0
0.0,0.37369553248087567,0.024615442207925515,0
0.0,0.6494800647099813,0.024884267512225697,1
0.0,0.4134566088517507,0.04682590614498448,0
0.0,0.5122917095820109,0.004276019139999236,0
0.0,0.5280480980873108,0.021375219313779354,1
1.0,0.4774915675322215,0.009868391161241816,0
0.0,0.5732800761858622,0.011993214742580678,1
0.0,0.428278386592865,0.04106814134924411,0
0.0,0.6398460070292155,0.01305161804460536,1
0.0,0.5644929806391398,0.010606305483431049,1
0.0,0.49825313687324524,0.006687461858660583,0
0.0,0.4738762875398,0.009941343017289892,0
0.0,0.5444730520248413,0.008350285322534057,1
0.0,0.5491880675156912,0.029621410482046504,1
0.0,0.5214149157206217,0.00933095960049348,1
0.0,0.5295321544011434,0.017830956917423816,1
0.0,0.42605013648668927,0.021973739362931326,0
0.0,0.5639763077100118,0.008728447442269064,1
0.0,0.5189647277196249,0.007983553370502753,1
0.0,0.5502310196558634,0.0046829619762719776,1
0.0,0.4923322796821594,0.005467260789401489,0
0.0,0.4522725045681,0.023496769438391543,0
0.0,0.5210062066713969,0.022442643469450862,1
0.0,0.5666782458623251,0.018919518956722687,1
0.0,0.4974508086840312,0.015831502162892596,0
0.0,0.6067831714948019,0.00047672559864765575,1
0.0,0.49486855665842694,0.021922904828299516,0
0.0,0.37894532084465027,0.004681459207483768,0
0.0,0.5691944360733032,0.02534444737376866,1
0.0,0.44456467032432556,0.01718110176999839,0
0.0,0.6146535674730936,0.01849376391753843,1
0.0,0.3958907226721446,0.0420755325753342,0
0.0,0.518163780371348,0.007042494300168416,1
0.0,0.4929276506106059,0.0056123819810398375,0
0.0,0.4446208377679189,0.016253531347358272,0
0.0,0.509058952331543,0.019987948436132875,0
0.0,0.5026415685812632,0.022150922190487317,0
0.0,0.3856128454208374,0.04098253132050396,0
0.0,0.5576287905375162,0.015286838808689357,1
0.0,0.48656554023424786,0.0016715339027803628,0
0.0,0.3997820317745209,0.030338954221835506,0
0.0,0.5545861721038818,0.009149291171416569,1
1.0,0.48252518971761066,0.009829955623044024,0
0.0,0.4704671800136566,0.0140051003843194,0
0.0,0.3806048432985942,0.006269054523896778,0
0.0,0.38938937584559125,0.0032871306378321873,0
0.0,0.6291844844818115,0.02682300409989548,1
0.0,0.4648497800032298,0.023932832060836417,0
0.0,0.3146970371405284,0.02800148795591069,0
0.0,0.46285959084828693,0.03827246471722757,0
0.0,0.5023502111434937,0.017231788808385048,0
0.0,0.3921438952287038,0.024280557380111673,0
0.0,0.5233432849248251,0.013483177982431835,1
0.0,0.4216755231221517,0.027471333407327447,0
1.0,0.4063512583573659,0.02523456402174238,0
1.0,0.40999024113019306,0.029648167406030216,0
0.0,0.6624120672543844,0.014692011002144246,1
0.0,0.5479377110799154,0.03534841360746908,1
0.0,0.4948589503765106,0.014059701036608268,0
0.0,0.5584205389022827,0.022770176264854784,1
0.0,0.5193969011306763,0.005133644111831175,1
0.0,0.5113273660341898,0.03319012270289911,0
1.0,0.494505375623703,0.015039806397095469,0
0.0,0.3651263763507207,0.06322960101884195,0
0.0,0.35492141048113507,0.037577381372292634,0
0.0,0.5122256676355997,0.007500553713643116,0
1.0,0.5284649531046549,0.009866264658639292,1
0.0,0.5847481290499369,0.051677360140893,1
0.0,0.4672745664914449,0.01669083565949861,0
0.0,0.5457955896854401,0.023854565239638553,1
0.0,0.39059901237487793,0.011537355337745612,0
0.0,0.5074638525644938,0.009794595759068724,0
0.0,0.3680765628814697,0.021958887538995945,0
0.0,0.46816398700078327,0.029425400796967153,0
