actual,pred_raw,pred_raw_se,pred_binary
0.0,0.691282053788503,0.026022714875757635,1
1.0,0.6162671446800232,0.018926371694674343,1
0.0,0.27096720536549884,0.015150009163008913,0
0.0,0.8732672135035197,0.013681029664126418,1
0.0,0.49031179149945575,0.045828960313580684,0
0.0,0.19169861326615015,0.042314910444237123,0
0.0,0.7170013586680094,0.02421492733171978,1
1.0,0.7437043190002441,0.021642228667662276,1
0.0,0.16780328998963037,0.035500056285492264,0
0.0,0.5708312888940176,0.03174243611181337,0
0.0,0.4012356698513031,0.017257725468130546,0
0.0,0.40565256277720135,0.05869809250739464,0
0.0,0.5212683578332266,0.022871228424996382,0
0.0,0.2106999009847641,0.02613983528199483,0
0.0,0.7028586467107137,0.009926898706915151,1
0.0,0.28645898898442584,0.02677371062631517,0
0.0,0.3343525230884552,0.004929465316318189,0
0.0,0.4482586483160655,0.03869875110504824,0
0.0,0.25488483905792236,0.008906798149156863,0
0.0,0.31095588207244873,0.0526513206714544,0
0.0,0.1820931335290273,0.005088555041102811,0
0.0,0.5759828686714172,0.008759300608192591,0
0.0,0.0536270538965861,0.008065388549264167,0
0.0,0.3614447812239329,0.0414447193102371,0
0.0,0.11096161355574925,0.028504153906166008,0
1.0,0.6927271087964376,0.035704269643203924,1
0.0,0.15240281075239182,0.036083723667539404,0
0.0,0.31295428176720935,0.046177325701011816,0
0.0,0.14143559088309607,0.0418160906661498,0
0.0,0.07253540803988774,0.018145630503432392,0
0.0,0.47745997707049054,0.012012942724256643,0
1.0,0.7335943778355917,0.029493636983711366,1
0.0,0.1795256386200587,0.006681884265517991,0
0.0,0.23412797848383585,0.021567452458565225,0
1.0,0.5842830538749695,0.02343252223860437,0
0.0,0.023461118961373966,0.003684337165212299,0
0.0,0.36039989193280536,0.03790418398156062,0
0.0,0.1640430341164271,0.010635258712860671,0
0.0,0.45714081327120465,0.04606649352445,0
0.0,0.3051754981279373,0.04158768733161663,0
0.0,0.6866555611292521,0.0539617100612481,1
0.0,0.5372491578261057,0.025969521278935398,0
0.0,0.5289677580197653,0.03393355984887689,0
0.0,0.42299837867418927,0.03295341136030451,0
0.0,0.2555265575647354,0.019835471063917805,0
0.0,0.5802581707636515,0.00512248603601917,0
1.0,0.7259777188301086,0.01804350653060404,1
0.0,0.4149670998255412,0.04151365511278916,0
0.0,0.5574693481127421,0.023136842956033958,0
0.0,0.46350622177124023,0.025968461981863675,0
0.0,0.3510002593199412,0.004981331528848775,0
0.0,0.2316490262746811,0.004529319794157966,0
0.0,0.5604297816753387,0.027846963946110196,0
0.0,0.07958716154098511,0.007017407206634575,0
0.0,0.6707057356834412,0.03532852936149266,1
0.0,0.5428543289502462,0.011052595149086495,0
0.0,0.5360740423202515,0.040449783575604595,0
0.0,0.562146782875061,0.012699277677692033,0
0.0,0.2608637834588687,0.1260534506935837,0
0.0,0.510536809762319,0.005576206840756292,0
0.0,0.6442695458730062,0.01912916776524093,1
0.0,0.17274227241675058,0.028936385374574384,0
0.0,0.17922426263491312,0.01970907883246921,0
0.0,0.48411373297373456,0.0324208284796683,0
